buy,sell,total_ret,cagr,max_dd,sharpe
1.11,0.92,329.47,5.77,-72.62,0.23
1.12,0.92,329.17,5.76,-71.15,0.23
1.13,0.99,326.84,5.74,-56.49,0.19
1.15,0.98,321.32,5.69,-49.31,0.19
1.16,0.97,308.67,5.57,-49.31,0.18
1.16,0.95,308.04,5.56,-52.37,0.19
1.14,0.98,302.39,5.5,-49.31,0.18
1.19,1.0,295.97,5.44,-43.39,0.17
1.15,0.97,293.61,5.41,-50.84,0.18
1.18,0.99,292.75,5.4,-48.15,0.17
1.17,0.93,282.85,5.3,-56.28,0.19
1.13,0.98,280.21,5.27,-57.72,0.18
1.15,0.95,279.77,5.27,-52.37,0.18
1.17,0.96,278.85,5.26,-52.37,0.17
1.12,1.0,278.03,5.25,-61.58,0.18
1.16,0.9,277.7,5.25,-59.62,0.2
1.14,0.97,275.93,5.23,-52.63,0.17
1.15,0.9,275.78,5.23,-59.62,0.2
1.18,0.98,272.84,5.19,-48.15,0.16
1.11,0.95,267.75,5.14,-74.57,0.21
1.18,0.94,266.89,5.13,-52.83,0.17
1.14,0.9,263.13,5.09,-59.62,0.2
1.18,0.97,260.89,5.06,-48.15,0.16
1.16,0.91,255.78,5.0,-59.62,0.18
1.15,0.91,253.96,4.98,-59.62,0.18
1.17,0.92,253.56,4.98,-59.62,0.18
1.13,0.97,253.11,4.97,-59.07,0.17
1.16,0.96,248.55,4.92,-52.37,0.16
1.14,0.95,246.41,4.9,-52.79,0.17
1.12,0.9,243.44,4.86,-72.97,0.21
1.14,0.91,242.51,4.85,-59.62,0.18
1.11,0.97,242.25,4.85,-62.79,0.19
1.12,0.91,235.7,4.77,-71.67,0.2
1.11,0.9,231.56,4.72,-75.16,0.22
1.19,0.99,228.18,4.68,-48.15,0.14
1.11,0.91,225.29,4.64,-73.97,0.21
1.15,0.96,224.41,4.63,-55.11,0.15
1.19,0.94,223.05,4.62,-52.83,0.15
1.18,0.93,220.41,4.58,-55.28,0.16
1.12,0.95,215.99,4.53,-75.16,0.18
1.19,0.98,214.47,4.51,-48.15,0.13
1.17,0.95,213.08,4.49,-52.37,0.15
1.18,0.96,210.09,4.45,-51.28,0.14
1.19,0.97,204.39,4.38,-48.15,0.13
1.17,0.9,204.36,4.38,-59.62,0.17
1.1,0.96,199.72,4.31,-71.27,0.18
1.14,0.96,197.17,4.28,-58.34,0.14
1.18,0.92,195.9,4.26,-58.7,0.15
1.12,0.99,193.3,4.23,-64.53,0.15
1.19,0.93,192.14,4.21,-55.28,0.14
1.17,0.91,181.62,4.06,-59.62,0.15
1.19,0.92,169.79,3.89,-58.7,0.12
1.19,0.96,164.49,3.81,-51.28,0.1
1.18,0.9,163.3,3.8,-58.7,0.15
1.18,0.95,162.02,3.78,-51.28,0.11
1.12,0.98,149.82,3.59,-69.39,0.13
1.18,0.91,143.63,3.49,-58.7,0.12
1.19,0.9,128.43,3.23,-58.7,0.11
1.19,0.95,126.39,3.19,-51.28,0.08
1.13,0.96,125.69,3.18,-69.73,0.11
1.19,0.91,124.6,3.16,-58.7,0.1
1.12,0.97,92.57,2.55,-76.4,0.1
1.11,0.96,88.64,2.47,-77.92,0.12
1.12,0.96,19.63,0.69,-84.21,0.04
